Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Quadrat number,Hard coral (% cover),Soft coral (% cover),Macroalgae (% cover),Observation notes,Number of quadrats,Average Hard Coral (% cover),Average Soft Coral (% cover),Average Macroalgae (% cover)
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,2,55,30,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,3,60,25,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,4,35,20,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,5,60,10,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,6,65,25,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,7,45,10,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,8,50,25,5,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,9,30,50,5,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,10,30,15,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,11,15,70,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,12,40,35,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,13,75,10,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,14,10,85,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,15,45,35,5,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,16,40,40,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,17,30,15,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,18,60,5,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,19,35,40,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,The Arch,-17.24864,178.20000000000005,exposed,1.50,patch,pinnacle,2019-05-16,11:25:00,falling,5-10m - fair,low,11.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"Real long: E 178.19427
WAN2 in GPS",,,20,50,45,0,,20,43.0,32.0,0.8
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,1,60,25,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,2,50,30,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,3,60,20,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,4,70,5,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,5,60,20,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,6,45,45,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,7,50,20,5,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,8,60,5,20,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,9,60,5,10,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,10,50,40,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,11,35,15,5,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,12,40,2,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,13,75,5,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,14,45,0,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,15,85,1,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,16,70,15,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,17,75,1,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,18,40,15,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,19,25,15,0,,20,55.0,15.4,2.0
Fiji Bleaching 2019,Fiji,Tomasi's Pinnacle,-17.81636,178.74299999999994,exposed,1.00,patch,pinnacle,2019-06-01,12:45:00,high,10+m - excellent,moderate,11.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,Need to confirm with owner the start of the tabu.,20,45,25,0,,20,55.0,15.4,2.0
