Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Benthic attribute,Growth form,Normal count,Pale count,0-20% bleached count,20-50% bleached count,50-80% bleached count,80-100% bleached count,Recently dead count,Observation notes
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Turbinaria-coral,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Pavona,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Porites,Massive,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Diploastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Gardineroseris,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Hydnophora,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Psammocora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Favia,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Tubastrea,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Montastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Leptastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Astreopora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Fungia,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Favites,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Millepora,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Symphyllia,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Porites,Massive,43,8,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Porites,Branching,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Montipora,,53,3,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Acropora,,36,0,0,0,0,0,1,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Echinopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Psammocora,,10,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Fungia,,0,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Goniastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Pavona,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Merulina,,20,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Synarea,,15,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Turbinaria-coral,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Pocillopora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Lobophyllia,,0,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Leptastrea,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Cyphastrea,,12,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Oxypora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,Astreopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Acropora,,83,2,0,0,0,0,2,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Goniastrea,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Montipora,,22,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Porites,Massive,37,2,0,0,0,1,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Favites,,6,3,3,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Pavona,,6,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Psammocora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Millepora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Platygyra,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Montastrea,,0,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Diploastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Leptastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Echinopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Merulina,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,Porites,Branching,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Acropora,,164,2,1,0,0,0,2,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Pocillopora,,84,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Porites,Branching,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Echinopora,,17,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Pavona,,10,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Fungia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Favites,,4,1,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Favia,,2,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Goniastrea,,10,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Platygyra,,19,0,2,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Galaxea,,49,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Cyphastrea,,2,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Montipora,,13,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Diploastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Montastrea,,0,2,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Millepora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Symphyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Porites,Massive,11,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Acanthastrea,,0,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Coscinaraea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Merulina,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Hydnophora,,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Psammocora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Gardineroseris,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Turbinaria-coral,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Stylophora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Oxypora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Leptastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Lobophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,Astreopora,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Acropora,,123,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Montipora,,22,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Pocillopora,,63,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Merulina,,12,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Galaxea,,17,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Platygyra,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Favites,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Pavona,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Stylophora,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Diploastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Leptoria,,3,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Goniastrea,,12,1,2,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Favia,,1,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Cyphastrea,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Hydnophora,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Millepora,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Psammocora,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Porites,Massive,12,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Echinopora,,8,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Echinophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Lobophyllia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Turbinaria-coral,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,Danafungia,,0,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,Porites,Massive,15,5,0,0,0,0,1,
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,Porites,Branching,0,1,0,0,0,0,0,
